gen_time_ms,time_accu,command,value,monitor_id 
11334,780,to:meas:frq,153000,51
11335,780,to:meas:frq,153000,51
11336,780,to:meas:frq,153000,51
11337,780,to:meas:frq,153000,51
11338,780,to:meas:frq,153000,51
11339,780,to:meas:frq,153000,51
11340,780,to:meas:frq,153000,51
11341,780,to:meas:frq,153000,51
11342,780,to:meas:frq,153000,51
11343,780,to:meas:frq,153000,51
11344,780,to:meas:frq,153000,51
11345,780,to:meas:frq,153000,51
11346,780,to:meas:frq,153000,51
11347,780,to:meas:frq,153000,51
11348,780,to:meas:frq,153000,51
11349,780,to:meas:frq,153000,51
11350,780,to:meas:frq,153000,51
11351,780,to:meas:frq,153000,51
11352,780,to:meas:frq,153000,51
11353,780,to:meas:frq,153000,51
11354,780,to:meas:frq,153000,51
11355,780,to:meas:frq,153000,51
11356,780,to:meas:frq,153000,51
11357,780,to:meas:frq,153000,51
11358,780,to:meas:frq,153000,51
11359,780,to:meas:frq,153000,51
11360,780,to:meas:frq,153000,51
11361,780,to:meas:frq,153000,51
11362,780,to:meas:frq,153000,51
11363,780,to:meas:frq,153000,51
11364,780,to:meas:frq,153000,51
11365,780,to:meas:frq,153000,51
11366,780,to:meas:frq,153000,51
11367,780,to:meas:frq,153000,51
11368,780,to:meas:frq,153000,51
11369,780,to:meas:frq,153000,51
11370,780,to:meas:frq,153000,51
11371,780,to:meas:frq,153000,51
11372,780,to:meas:frq,153000,51
11373,780,to:meas:frq,153000,51
11374,780,to:meas:frq,153000,51
11375,780,to:meas:frq,153000,51
11376,780,to:meas:frq,153000,51
11377,780,to:meas:frq,153000,51
11378,780,to:meas:frq,153000,51
11379,780,to:meas:frq,153000,51
11380,780,to:meas:frq,153000,51
11381,780,to:meas:frq,153000,51
11382,780,to:meas:frq,153000,51
11383,780,to:meas:frq,153000,51
11384,780,to:meas:frq,153000,51
11385,780,to:meas:frq,153000,51
11386,780,to:meas:frq,153000,51
11387,780,to:meas:frq,153000,51
11388,780,to:meas:frq,153000,51
11389,780,to:meas:frq,153000,51
11390,780,to:meas:frq,153000,51
11391,780,to:meas:frq,153000,51
11392,780,to:meas:frq,153000,51
11393,780,to:meas:frq,153000,51
11394,780,to:meas:frq,153000,51
11395,780,to:meas:frq,153000,51
11396,780,to:meas:frq,153000,51
11397,780,to:meas:frq,153000,51
11398,780,to:meas:frq,153000,51
11399,780,to:meas:frq,153000,51
11400,780,to:meas:frq,153000,51
11401,780,to:meas:frq,153000,51
11402,780,to:meas:frq,153000,51
11403,780,to:meas:frq,153000,51
11404,780,to:meas:frq,153000,51
11405,780,to:meas:frq,153000,51
11406,780,to:meas:frq,153000,51
11407,780,to:meas:frq,153000,51
11408,780,to:meas:frq,153000,51
11409,780,to:meas:frq,153000,51
11410,780,to:meas:frq,153000,51
11411,780,to:meas:frq,153000,51
11412,780,to:meas:frq,153000,51
11413,780,to:meas:frq,153000,51
11414,780,to:meas:frq,153000,51
11415,780,to:meas:frq,153000,51
11416,780,to:meas:frq,153000,51
11417,780,to:meas:frq,153000,51
11418,780,to:meas:frq,153000,51
11419,780,to:meas:frq,153000,51
11420,780,to:meas:frq,153000,51
11421,780,to:meas:frq,153000,51
11422,780,to:meas:frq,153000,51
11423,780,to:meas:frq,153000,51
11424,780,to:meas:frq,153000,51
11425,780,to:meas:frq,153000,51
11426,780,to:meas:frq,153000,51
11427,780,to:meas:frq,153000,51
11428,780,to:meas:frq,153000,51
11429,780,to:meas:frq,153000,51
11430,780,to:meas:frq,153000,51
11431,780,to:meas:frq,153000,51
11432,780,to:meas:frq,153000,51
11433,780,to:meas:frq,153000,51
11434,780,to:meas:frq,153000,51
11435,780,to:meas:frq,153000,51
11436,780,to:meas:frq,153000,51
11437,780,to:meas:frq,153000,51
11438,780,to:meas:frq,153000,51
11439,780,to:meas:frq,153000,51
11440,780,to:meas:frq,153000,51
11441,780,to:meas:frq,153000,51
11442,780,to:meas:frq,153000,51
11443,780,to:meas:frq,153000,51
11444,780,to:meas:frq,153000,51
11445,780,to:meas:frq,153000,51
11446,780,to:meas:frq,153000,51
11447,780,to:meas:frq,153000,51
11448,780,to:meas:frq,153000,51
11449,780,to:meas:frq,153000,51
11450,780,to:meas:frq,153000,51
11451,780,to:meas:frq,153000,51
11452,780,to:meas:frq,153000,51
11453,780,to:meas:frq,153000,51
11454,780,to:meas:frq,153000,51
11455,780,to:meas:frq,153000,51
11456,780,to:meas:frq,153000,51
11457,780,to:meas:frq,153000,51
11458,780,to:meas:frq,153000,51
11459,780,to:meas:frq,153000,51
11460,780,to:meas:frq,153000,51
11461,780,to:meas:frq,153000,51
11462,780,to:meas:frq,153000,51
11463,780,to:meas:frq,153000,51
11464,780,to:meas:frq,153000,51
11465,780,to:meas:frq,153000,51
11466,780,to:meas:frq,153000,51
11467,780,to:meas:frq,153000,51
11468,780,to:meas:frq,153000,51
11469,780,to:meas:frq,153000,51
11470,780,to:meas:frq,153000,51
11471,780,to:meas:frq,153000,51
11472,780,to:meas:frq,153000,51
11473,780,to:meas:frq,153000,51
11474,780,to:meas:frq,153000,51
11475,780,to:meas:frq,153000,51
11476,780,to:meas:frq,153000,51
11477,780,to:meas:frq,153000,51
11478,780,to:meas:frq,153000,51
11479,780,to:meas:frq,153000,51
11480,780,to:meas:frq,153000,51
11481,780,to:meas:frq,153000,51
11482,780,to:meas:frq,153000,51
11483,780,to:meas:frq,153000,51
11484,780,to:meas:frq,153000,51
11485,780,to:meas:frq,153000,51
11486,780,to:meas:frq,153000,51
11487,780,to:meas:frq,153000,51
11488,780,to:meas:frq,153000,51
11489,780,to:meas:frq,153000,51
11490,780,to:meas:frq,153000,51
11491,780,to:meas:frq,153000,51
11492,780,to:meas:frq,153000,51
11493,780,to:meas:frq,153000,51
11494,780,to:meas:frq,153000,51
11495,780,to:meas:frq,153000,51
11496,780,to:meas:frq,153000,51
11497,780,to:meas:frq,153000,51
11498,780,to:meas:frq,153000,51
11499,780,to:meas:frq,153000,51
11500,780,to:meas:frq,153000,51
11501,780,to:meas:frq,153000,51
11502,780,to:meas:frq,153000,51
11503,780,to:meas:frq,153000,51
11504,780,to:meas:frq,153000,51
11505,780,to:meas:frq,153000,51
11506,780,to:meas:frq,153000,51
11507,780,to:meas:frq,153000,51
11508,780,to:meas:frq,153000,51
11509,780,to:meas:frq,153000,51
11510,780,to:meas:frq,153000,51
11511,780,to:meas:frq,153000,51
11512,780,to:meas:frq,153000,51
11513,780,to:meas:frq,153000,51
11514,780,to:meas:frq,153000,51
11515,780,to:meas:frq,153000,51
11516,780,to:meas:frq,153000,51
11517,780,to:meas:frq,153000,51
11518,780,to:meas:frq,153000,51
11519,780,to:meas:frq,153000,51
11520,780,to:meas:frq,153000,51
11521,780,to:meas:frq,153000,51
11522,780,to:meas:frq,153000,51
11523,780,to:meas:frq,153000,51
11524,780,to:meas:frq,153000,51
11525,780,to:meas:frq,153000,51
11526,780,to:meas:frq,153000,51
11527,780,to:meas:frq,153000,51
11528,780,to:meas:frq,153000,51
11529,780,to:meas:frq,153000,51
11530,780,to:meas:frq,153000,51
11531,780,to:meas:frq,153000,51
11532,780,to:meas:frq,153000,51
11533,780,to:meas:frq,153000,51
11534,780,to:meas:frq,153000,51
11535,780,to:meas:frq,153000,51
11536,780,to:meas:frq,153000,51
11537,780,to:meas:frq,153000,51
11538,780,to:meas:frq,153000,51
11539,780,to:meas:frq,153000,51
11540,780,to:meas:frq,153000,51
11541,780,to:meas:frq,153000,51
11542,780,to:meas:frq,153000,51
11543,780,to:meas:frq,153000,51
11544,780,to:meas:frq,153000,51
11545,780,to:meas:frq,153000,51
11546,780,to:meas:frq,153000,51
11547,780,to:meas:frq,153000,51
11548,780,to:meas:frq,153000,51
11549,780,to:meas:frq,153000,51
11550,780,to:meas:frq,153000,51
11551,780,to:meas:frq,153000,51
11552,780,to:meas:frq,153000,51
11553,780,to:meas:frq,153000,51
11554,780,to:meas:frq,153000,51
11555,780,to:meas:frq,153000,51
11556,780,to:meas:frq,153000,51
11557,780,to:meas:frq,153000,51
11558,780,to:meas:frq,153000,51
11559,780,to:meas:frq,153000,51
11560,780,to:meas:frq,153000,51
11561,780,to:meas:frq,153000,51
11562,780,to:meas:frq,153000,51
11563,780,to:meas:frq,153000,51
11564,780,to:meas:frq,153000,51
11565,780,to:meas:frq,153000,51
11566,780,to:meas:frq,153000,51
11567,780,to:meas:frq,153000,51
11568,780,to:meas:frq,153000,51
11569,780,to:meas:frq,153000,51
11570,780,to:meas:frq,153000,51
11571,780,to:meas:frq,153000,51
11572,780,to:meas:frq,153000,51
11573,780,to:meas:frq,153000,51
11574,780,to:meas:frq,153000,51
11575,780,to:meas:frq,153000,51
11576,780,to:meas:frq,153000,51
11577,780,to:meas:frq,153000,51
11578,780,to:meas:frq,153000,51
11579,780,to:meas:frq,153000,51
11580,780,to:meas:frq,153000,51
11581,780,to:meas:frq,153000,51
11582,780,to:meas:frq,153000,51
11583,780,to:meas:frq,153000,51
11584,780,to:meas:frq,153000,51
11585,780,to:meas:frq,153000,51
11586,780,to:meas:frq,153000,51
11587,780,to:meas:frq,153000,51
11588,780,to:meas:frq,153000,51
11589,780,to:meas:frq,153000,51
11590,780,to:meas:frq,153000,51
11591,780,to:meas:frq,153000,51
11592,780,to:meas:frq,153000,51
11593,780,to:meas:frq,153000,51
11594,780,to:meas:frq,153000,51
11595,780,to:meas:frq,153000,51
11596,780,to:meas:frq,153000,51
11597,780,to:meas:frq,153000,51
11598,780,to:meas:frq,153000,51
11599,780,to:meas:frq,153000,51
11600,780,to:meas:frq,153000,51
11601,780,to:meas:frq,153000,51
11602,780,to:meas:frq,153000,51
11603,780,to:meas:frq,153000,51
11604,780,to:meas:frq,153000,51
11605,780,to:meas:frq,153000,51
11606,780,to:meas:frq,153000,51
11607,780,to:meas:frq,153000,51
11608,780,to:meas:frq,153000,51
11609,780,to:meas:frq,153000,51
11610,780,to:meas:frq,153000,51
11611,780,to:meas:frq,153000,51
11612,780,to:meas:frq,153000,51
11613,780,to:meas:frq,153000,51
11614,780,to:meas:frq,153000,51
11615,780,to:meas:frq,153000,51
11616,780,to:meas:frq,153000,51
11617,780,to:meas:frq,153000,51
11618,780,to:meas:frq,153000,51
11619,780,to:meas:frq,153000,51
11620,780,to:meas:frq,153000,51
11621,780,to:meas:frq,153000,51
11622,780,to:meas:frq,153000,51
11623,780,to:meas:frq,153000,51
11624,780,to:meas:frq,153000,51
11625,780,to:meas:frq,153000,51
11626,780,to:meas:frq,153000,51
11627,780,to:meas:frq,153000,51
11628,780,to:meas:frq,153000,51
11629,780,to:meas:frq,153000,51
11630,780,to:meas:frq,153000,51
11631,780,to:meas:frq,153000,51
11632,780,to:meas:frq,153000,51
11633,780,to:meas:frq,153000,51
11634,780,to:meas:frq,153000,51
11635,780,to:meas:frq,153000,51
11636,780,to:meas:frq,153000,51
11637,780,to:meas:frq,153000,51
11638,780,to:meas:frq,153000,51
11639,780,to:meas:frq,153000,51
11640,780,to:meas:frq,153000,51
11641,780,to:meas:frq,153000,51
11642,780,to:meas:frq,153000,51
11643,780,to:meas:frq,153000,51
11644,780,to:meas:frq,153000,51
11645,780,to:meas:frq,153000,51
11646,780,to:meas:frq,153000,51
11647,780,to:meas:frq,153000,51
11648,780,to:meas:frq,153000,51
11649,780,to:meas:frq,153000,51
11650,780,to:meas:frq,153000,51
11651,780,to:meas:frq,153000,51
11652,780,to:meas:frq,153000,51
11653,780,to:meas:frq,153000,51
11654,780,to:meas:frq,153000,51
11655,780,to:meas:frq,153000,51
11656,780,to:meas:frq,153000,51
11657,780,to:meas:frq,153000,51
11658,780,to:meas:frq,153000,51
11659,780,to:meas:frq,153000,51
11660,780,to:meas:frq,153000,51
11661,780,to:meas:frq,153000,51
11662,780,to:meas:frq,153000,51
11663,780,to:meas:frq,153000,51
11664,780,to:meas:frq,153000,51
11665,780,to:meas:frq,153000,51
11666,780,to:meas:frq,153000,51
11667,780,to:meas:frq,153000,51
11668,780,to:meas:frq,153000,51
11669,780,to:meas:frq,153000,51
11670,780,to:meas:frq,153000,51
11671,780,to:meas:frq,153000,51
11672,780,to:meas:frq,153000,51
11673,780,to:meas:frq,153000,51
11674,780,to:meas:frq,153000,51
11675,780,to:meas:frq,153000,51
11676,780,to:meas:frq,153000,51
11677,780,to:meas:frq,153000,51
11678,780,to:meas:frq,153000,51
11679,780,to:meas:frq,153000,51
11680,780,to:meas:frq,153000,51
11681,780,to:meas:frq,153000,51
11682,780,to:meas:frq,153000,51
11683,780,to:meas:frq,153000,51
11684,780,to:meas:frq,153000,51
11685,780,to:meas:frq,153000,51
11686,780,to:meas:frq,153000,51
11687,780,to:meas:frq,153000,51
11688,780,to:meas:frq,153000,51
11689,780,to:meas:frq,153000,51
11690,780,to:meas:frq,153000,51
11691,780,to:meas:frq,153000,51
11692,780,to:meas:frq,153000,51
11693,780,to:meas:frq,153000,51
11694,780,to:meas:frq,153000,51
11695,780,to:meas:frq,153000,51
11696,780,to:meas:frq,153000,51
11697,780,to:meas:frq,153000,51
11698,780,to:meas:frq,153000,51
11699,780,to:meas:frq,153000,51
11700,780,to:meas:frq,153000,51
11701,780,to:meas:frq,153000,51
11702,780,to:meas:frq,153000,51
11703,780,to:meas:frq,153000,51
11704,780,to:meas:frq,153000,51
11705,780,to:meas:frq,153000,51
11706,780,to:meas:frq,153000,51
11707,780,to:meas:frq,153000,51
11708,780,to:meas:frq,153000,51
11709,780,to:meas:frq,153000,51
11710,780,to:meas:frq,153000,51
11711,780,to:meas:frq,153000,51
11712,780,to:meas:frq,153000,51
11713,780,to:meas:frq,153000,51
11714,780,to:meas:frq,153000,51
11715,780,to:meas:frq,153000,51
11716,780,to:meas:frq,153000,51
11717,780,to:meas:frq,153000,51
11718,780,to:meas:frq,153000,51
11719,780,to:meas:frq,153000,51
11720,780,to:meas:frq,153000,51
11721,780,to:meas:frq,153000,51
11722,780,to:meas:frq,153000,51
11723,780,to:meas:frq,153000,51
11724,780,to:meas:frq,153000,51
11725,780,to:meas:frq,153000,51
11726,780,to:meas:frq,153000,51
11727,780,to:meas:frq,153000,51
11728,780,to:meas:frq,153000,51
11729,780,to:meas:frq,153000,51
11730,780,to:meas:frq,153000,51
11731,780,to:meas:frq,153000,51
11732,780,to:meas:frq,153000,51
11733,780,to:meas:frq,153000,51
11734,780,to:meas:frq,153000,51
11735,780,to:meas:frq,153000,51
11736,780,to:meas:frq,153000,51
11737,780,to:meas:frq,153000,51
11738,780,to:meas:frq,153000,51
11739,780,to:meas:frq,153000,51
11740,780,to:meas:frq,153000,51
11741,780,to:meas:frq,153000,51
11742,780,to:meas:frq,153000,51
11743,780,to:meas:frq,153000,51
11744,780,to:meas:frq,153000,51
11745,780,to:meas:frq,153000,51
11746,780,to:meas:frq,153000,51
11747,780,to:meas:frq,153000,51
11748,780,to:meas:frq,153000,51
11749,780,to:meas:frq,153000,51
11750,780,to:meas:frq,153000,51
11751,780,to:meas:frq,153000,51
11752,780,to:meas:frq,153000,51
11753,780,to:meas:frq,153000,51
11754,780,to:meas:frq,153000,51
11755,780,to:meas:frq,153000,51
11756,780,to:meas:frq,153000,51
11757,780,to:meas:frq,153000,51
11758,780,to:meas:frq,153000,51
11759,780,to:meas:frq,153000,51
11760,780,to:meas:frq,153000,51
11761,780,to:meas:frq,153000,51
11762,780,to:meas:frq,153000,51
11763,780,to:meas:frq,153000,51
11764,780,to:meas:frq,153000,51
11765,780,to:meas:frq,153000,51
11766,780,to:meas:frq,153000,51
11767,780,to:meas:frq,153000,51
11768,780,to:meas:frq,153000,51
11769,780,to:meas:frq,153000,51
11770,780,to:meas:frq,153000,51
11771,780,to:meas:frq,153000,51
11772,780,to:meas:frq,153000,51
11773,780,to:meas:frq,153000,51
11774,780,to:meas:frq,153000,51
11775,780,to:meas:frq,153000,51
11776,780,to:meas:frq,153000,51
11777,780,to:meas:frq,153000,51
11778,780,to:meas:frq,153000,51
11779,780,to:meas:frq,153000,51
11780,780,to:meas:frq,153000,51
11781,780,to:meas:frq,153000,51
11782,780,to:meas:frq,153000,51
11783,780,to:meas:frq,153000,51
11784,780,to:meas:frq,153000,51
11785,780,to:meas:frq,153000,51
11786,780,to:meas:frq,153000,51
11787,780,to:meas:frq,153000,51
11788,780,to:meas:frq,153000,51
11789,780,to:meas:frq,153000,51
11790,780,to:meas:frq,153000,51
11791,780,to:meas:frq,153000,51
11792,780,to:meas:frq,153000,51
11793,780,to:meas:frq,153000,51
11794,780,to:meas:frq,153000,51
11795,780,to:meas:frq,153000,51
11796,780,to:meas:frq,153000,51
11797,780,to:meas:frq,153000,51
11798,780,to:meas:frq,153000,51
11799,780,to:meas:frq,153000,51
11800,780,to:meas:frq,153000,51
11801,780,to:meas:frq,153000,51
11802,780,to:meas:frq,153000,51
11803,780,to:meas:frq,153000,51
11804,780,to:meas:frq,153000,51
11805,780,to:meas:frq,153000,51
11806,780,to:meas:frq,153000,51
11807,780,to:meas:frq,153000,51
11808,780,to:meas:frq,153000,51
11809,780,to:meas:frq,153000,51
11810,780,to:meas:frq,153000,51
11811,780,to:meas:frq,153000,51
11812,780,to:meas:frq,153000,51
11813,780,to:meas:frq,153000,51
11814,780,to:meas:frq,153000,51
11815,780,to:meas:frq,153000,51
11816,780,to:meas:frq,153000,51
11817,780,to:meas:frq,153000,51
11818,780,to:meas:frq,153000,51
11819,780,to:meas:frq,153000,51
11820,780,to:meas:frq,153000,51
11821,780,to:meas:frq,153000,51
11822,780,to:meas:frq,153000,51
11823,780,to:meas:frq,153000,51
11824,780,to:meas:frq,153000,51
11825,780,to:meas:frq,153000,51
11826,780,to:meas:frq,153000,51
11827,780,to:meas:frq,153000,51
11828,780,to:meas:frq,153000,51
11829,780,to:meas:frq,153000,51
11830,780,to:meas:frq,153000,51
11831,780,to:meas:frq,153000,51
11832,780,to:meas:frq,153000,51
11833,780,to:meas:frq,153000,51
11834,780,to:meas:frq,153000,51
11835,780,to:meas:frq,153000,51
11836,780,to:meas:frq,153000,51
11837,780,to:meas:frq,153000,51
11838,780,to:meas:frq,153000,51
11839,780,to:meas:frq,153000,51
11840,780,to:meas:frq,153000,51
11841,780,to:meas:frq,153000,51
11842,780,to:meas:frq,153000,51
11843,780,to:meas:frq,153000,51
11844,780,to:meas:frq,153000,51
11845,780,to:meas:frq,153000,51
11846,780,to:meas:frq,153000,51
11847,780,to:meas:frq,153000,51
11848,780,to:meas:frq,153000,51
11849,780,to:meas:frq,153000,51
11850,780,to:meas:frq,153000,51
11851,780,to:meas:frq,153000,51
11852,780,to:meas:frq,153000,51
11853,780,to:meas:frq,153000,51
11854,780,to:meas:frq,153000,51
11855,780,to:meas:frq,153000,51
11856,780,to:meas:frq,153000,51
11857,780,to:meas:frq,153000,51
11858,780,to:meas:frq,153000,51
11859,780,to:meas:frq,153000,51
11860,780,to:meas:frq,153000,51
11861,780,to:meas:frq,153000,51
11862,780,to:meas:frq,153000,51
11863,780,to:meas:frq,153000,51
11864,780,to:meas:frq,153000,51
11865,780,to:meas:frq,153000,51
11866,780,to:meas:frq,153000,51
11867,780,to:meas:frq,153000,51
11868,780,to:meas:frq,153000,51
11869,780,to:meas:frq,153000,51
11870,780,to:meas:frq,153000,51
11871,780,to:meas:frq,153000,51
11872,780,to:meas:frq,153000,51
11873,780,to:meas:frq,153000,51
11874,780,to:meas:frq,153000,51
11875,780,to:meas:frq,153000,51
11876,780,to:meas:frq,153000,51
11877,780,to:meas:frq,153000,51
11878,780,to:meas:frq,153000,51
11879,780,to:meas:frq,153000,51
11880,780,to:meas:frq,153000,51
11881,780,to:meas:frq,153000,51
11882,780,to:meas:frq,153000,51
11883,780,to:meas:frq,153000,51
11884,780,to:meas:frq,153000,51
11885,780,to:meas:frq,153000,51
11886,780,to:meas:frq,153000,51
11887,780,to:meas:frq,153000,51
11888,780,to:meas:frq,153000,51
11889,780,to:meas:frq,153000,51
11890,780,to:meas:frq,153000,51
11891,780,to:meas:frq,153000,51
11892,780,to:meas:frq,153000,51
11893,780,to:meas:frq,153000,51
11894,780,to:meas:frq,153000,51
11895,780,to:meas:frq,153000,51
11896,780,to:meas:frq,153000,51
11897,780,to:meas:frq,153000,51
11898,780,to:meas:frq,153000,51
11899,780,to:meas:frq,153000,51
11900,780,to:meas:frq,153000,51
11901,780,to:meas:frq,153000,51
11902,780,to:meas:frq,153000,51
11903,780,to:meas:frq,153000,51
11904,780,to:meas:frq,153000,51
11905,780,to:meas:frq,153000,51
11906,780,to:meas:frq,153000,51
11907,780,to:meas:frq,153000,51
11908,780,to:meas:frq,153000,51
11909,780,to:meas:frq,153000,51
11910,780,to:meas:frq,153000,51
11911,780,to:meas:frq,153000,51
11912,780,to:meas:frq,153000,51
11913,780,to:meas:frq,153000,51
11914,780,to:meas:frq,153000,51
11915,780,to:meas:frq,153000,51
11916,780,to:meas:frq,153000,51
11917,780,to:meas:frq,153000,51
11918,780,to:meas:frq,153000,51
11919,780,to:meas:frq,153000,51
11920,780,to:meas:frq,153000,51
11921,780,to:meas:frq,153000,51
11922,780,to:meas:frq,153000,51
11923,780,to:meas:frq,153000,51
11924,780,to:meas:frq,153000,51
11925,780,to:meas:frq,153000,51
11926,780,to:meas:frq,153000,51
11927,780,to:meas:frq,153000,51
11928,780,to:meas:frq,153000,51
11929,780,to:meas:frq,153000,51
11930,780,to:meas:frq,153000,51
11931,780,to:meas:frq,153000,51
11932,780,to:meas:frq,153000,51
11933,780,to:meas:frq,153000,51
11934,780,to:meas:frq,153000,51
11935,780,to:meas:frq,153000,51
11936,780,to:meas:frq,153000,51
11937,780,to:meas:frq,153000,51
11938,780,to:meas:frq,153000,51
11939,780,to:meas:frq,153000,51
11940,780,to:meas:frq,153000,51
11941,780,to:meas:frq,153000,51
11942,780,to:meas:frq,153000,51
11943,780,to:meas:frq,153000,51
11944,780,to:meas:frq,153000,51
11945,780,to:meas:frq,153000,51
11946,780,to:meas:frq,153000,51
11947,780,to:meas:frq,153000,51
11948,780,to:meas:frq,153000,51
11949,780,to:meas:frq,153000,51
11950,780,to:meas:frq,153000,51
11951,780,to:meas:frq,153000,51
11952,780,to:meas:frq,153000,51
11953,780,to:meas:frq,153000,51
11954,780,to:meas:frq,153000,51
11955,780,to:meas:frq,153000,51
11956,780,to:meas:frq,153000,51
11957,780,to:meas:frq,153000,51
11958,780,to:meas:frq,153000,51
11959,780,to:meas:frq,153000,51
11960,780,to:meas:frq,153000,51
11961,780,to:meas:frq,153000,51
11962,780,to:meas:frq,153000,51
11963,780,to:meas:frq,153000,51
11964,780,to:meas:frq,153000,51
11965,780,to:meas:frq,153000,51
11966,780,to:meas:frq,153000,51
11967,780,to:meas:frq,153000,51
11968,780,to:meas:frq,153000,51
11969,780,to:meas:frq,153000,51
11970,780,to:meas:frq,153000,51
11971,780,to:meas:frq,153000,51
11972,780,to:meas:frq,153000,51
11973,780,to:meas:frq,153000,51
11974,780,to:meas:frq,153000,51
11975,780,to:meas:frq,153000,51
11976,780,to:meas:frq,153000,51
11977,780,to:meas:frq,153000,51
11978,780,to:meas:frq,153000,51
11979,780,to:meas:frq,153000,51
11980,780,to:meas:frq,153000,51
11981,780,to:meas:frq,153000,51
11982,62,to:meas:trig,0,52
11983,62,to:meas:trig,0,52
11984,62,to:meas:trig,0,52
11985,62,to:meas:trig,0,52
11986,62,to:meas:trig,0,52
11987,62,to:meas:trig,0,52
11988,62,to:meas:trig,0,52
11989,62,to:meas:trig,0,52
11990,62,to:meas:trig,0,52
11991,62,to:meas:trig,0,52
11992,62,to:meas:trig,0,52
11993,62,to:meas:trig,0,52
11994,62,to:meas:trig,0,52
11995,62,to:meas:trig,0,52
11996,62,to:meas:trig,0,52
11997,62,to:meas:trig,0,52
11998,62,to:meas:trig,0,52
11999,62,to:meas:trig,0,52
12000,62,to:meas:trig,0,52
12001,62,to:meas:trig,0,52
12002,62,to:meas:trig,0,52
12003,62,to:meas:trig,0,52
12004,62,to:meas:trig,0,52
12005,62,to:meas:trig,0,52
12006,62,to:meas:trig,0,52
12007,62,to:meas:trig,0,52
12008,62,to:meas:trig,0,52
12009,62,to:meas:trig,0,52
12010,62,to:meas:trig,0,52
12011,62,to:meas:trig,0,52
12012,62,to:meas:trig,0,52
12013,62,to:meas:trig,0,52
12014,62,to:meas:trig,0,52
12015,62,to:meas:trig,0,52
12016,62,to:meas:trig,0,52
12017,62,to:meas:trig,0,52
12018,62,to:meas:trig,0,52
12019,62,to:meas:trig,0,52
12020,62,to:meas:trig,0,52
12021,62,to:meas:trig,0,52
12022,62,to:meas:trig,0,52
12023,62,to:meas:trig,0,52
12024,62,to:meas:trig,0,52
12025,62,to:meas:trig,0,52
12026,62,to:meas:trig,0,52
12027,62,to:meas:trig,0,52
12028,62,to:meas:trig,0,52
12029,62,to:meas:trig,0,52
12030,62,to:meas:trig,0,52
12031,62,to:meas:trig,0,52
12032,62,to:meas:trig,0,52
12033,62,to:meas:trig,0,52
12034,62,to:meas:trig,0,52
12035,62,to:meas:trig,0,52
12036,62,to:meas:trig,0,52
12037,62,to:meas:trig,0,52
12038,62,to:meas:trig,0,52
12039,62,to:meas:trig,0,52
12040,62,to:meas:trig,0,52
12041,62,to:meas:trig,0,52
12042,62,to:meas:trig,0,52
12043,62,to:meas:trig,0,52
12044,172,"from:rm,871;",0,53
12045,172,"from:rm,871;",0,53
12046,172,"from:rm,871;",0,53
12047,172,"from:rm,871;",0,53
12048,172,"from:rm,871;",0,53
12049,172,"from:rm,871;",0,53
12050,172,"from:rm,871;",0,53
12051,172,"from:rm,871;",0,53
12052,172,"from:rm,871;",0,53
12053,172,"from:rm,871;",0,53
12054,172,"from:rm,871;",0,53
12055,172,"from:rm,871;",0,53
12056,172,"from:rm,871;",0,53
12057,172,"from:rm,871;",0,53
12058,172,"from:rm,871;",0,53
12059,172,"from:rm,871;",0,53
12060,172,"from:rm,871;",0,53
12061,172,"from:rm,871;",0,53
12062,172,"from:rm,871;",0,53
12063,172,"from:rm,871;",0,53
12064,172,"from:rm,871;",0,53
12065,172,"from:rm,871;",0,53
12066,172,"from:rm,871;",0,53
12067,172,"from:rm,871;",0,53
12068,172,"from:rm,871;",0,53
12069,172,"from:rm,871;",0,53
12070,172,"from:rm,871;",0,53
12071,172,"from:rm,871;",0,53
12072,172,"from:rm,871;",0,53
12073,172,"from:rm,871;",0,53
12074,172,"from:rm,871;",0,53
12075,172,"from:rm,871;",0,53
12076,172,"from:rm,871;",0,53
12077,172,"from:rm,871;",0,53
12078,172,"from:rm,871;",0,53
12079,172,"from:rm,871;",0,53
12080,172,"from:rm,871;",0,53
12081,172,"from:rm,871;",0,53
12082,172,"from:rm,871;",0,53
12083,172,"from:rm,871;",0,53
12084,172,"from:rm,871;",0,53
12085,172,"from:rm,871;",0,53
12086,172,"from:rm,871;",0,53
12087,172,"from:rm,871;",0,53
12088,172,"from:rm,871;",0,53
12089,172,"from:rm,871;",0,53
12090,172,"from:rm,871;",0,53
12091,172,"from:rm,871;",0,53
12092,172,"from:rm,871;",0,53
12093,172,"from:rm,871;",0,53
12094,172,"from:rm,871;",0,53
12095,172,"from:rm,871;",0,53
12096,172,"from:rm,871;",0,53
12097,172,"from:rm,871;",0,53
12098,172,"from:rm,871;",0,53
12099,172,"from:rm,871;",0,53
12100,172,"from:rm,871;",0,53
12101,172,"from:rm,871;",0,53
12102,172,"from:rm,871;",0,53
12103,172,"from:rm,871;",0,53
12104,172,"from:rm,871;",0,53
12105,172,"from:rm,871;",0,53
12106,172,"from:rm,871;",0,53
12107,172,"from:rm,871;",0,53
12108,172,"from:rm,871;",0,53
12109,172,"from:rm,871;",0,53
12110,172,"from:rm,871;",0,53
12111,172,"from:rm,871;",0,53
12112,172,"from:rm,871;",0,53
